chunk_id,section_id,report_id,year,chunk_index,heading,theme,start_pdf_page,end_pdf_page,word_count
R2008_S042_C069,R2008_S042,R2008,2008,69,Omfattningen av äldreomsorgen,ovrigt,88,156,850
R2008_S042_C070,R2008_S042,R2008,2008,70,Omfattningen av äldreomsorgen,ovrigt,88,156,874
R2008_S042_C071,R2008_S042,R2008,2008,71,Omfattningen av äldreomsorgen,ovrigt,88,156,879
R2008_S042_C072,R2008_S042,R2008,2008,72,Omfattningen av äldreomsorgen,ovrigt,88,156,851
R2008_S042_C073,R2008_S042,R2008,2008,73,Omfattningen av äldreomsorgen,ovrigt,88,156,863
R2008_S042_C074,R2008_S042,R2008,2008,74,Omfattningen av äldreomsorgen,ovrigt,88,156,879
R2008_S042_C075,R2008_S042,R2008,2008,75,Omfattningen av äldreomsorgen,ovrigt,88,156,864
R2008_S042_C076,R2008_S042,R2008,2008,76,Omfattningen av äldreomsorgen,ovrigt,88,156,860
R2008_S042_C077,R2008_S042,R2008,2008,77,Omfattningen av äldreomsorgen,ovrigt,88,156,883
R2008_S042_C078,R2008_S042,R2008,2008,78,Omfattningen av äldreomsorgen,ovrigt,88,156,874
R2008_S042_C079,R2008_S042,R2008,2008,79,Omfattningen av äldreomsorgen,ovrigt,88,156,842
R2008_S042_C080,R2008_S042,R2008,2008,80,Omfattningen av äldreomsorgen,ovrigt,88,156,603
R2009_S001_C001,R2009_S001,R2009,2009,1,4. meto D 2,ovrigt,3,3,22
R2009_S002_C001,R2009_S002,R2009,2009,1,Rapportens disposition 1,ovrigt,4,4,14
R2009_S003_C001,R2009_S003,R2009,2009,1,KAPITEL,ovrigt,5,5,275
R2009_S004_C001,R2009_S004,R2009,2009,1,Fallskador,lakemedel_och_patientsakerhet,6,6,221
R2009_S005_C001,R2009_S005,R2009,2009,1,Kostnader,personal_kompetens_och_resurser,7,7,220
R2009_S006_C001,R2009_S006,R2009,2009,1,Öppna jämförelser 2009 – vård och omsorg om äldre,metod_indikatorer_och_datakallor,8,22,866
R2009_S006_C002,R2009_S006,R2009,2009,2,Öppna jämförelser 2009 – vård och omsorg om äldre,metod_indikatorer_och_datakallor,8,22,871
R2009_S006_C003,R2009_S006,R2009,2009,3,Öppna jämförelser 2009 – vård och omsorg om äldre,metod_indikatorer_och_datakallor,8,22,875
R2009_S006_C004,R2009_S006,R2009,2009,4,Öppna jämförelser 2009 – vård och omsorg om äldre,metod_indikatorer_och_datakallor,8,22,876
R2009_S006_C005,R2009_S006,R2009,2009,5,Öppna jämförelser 2009 – vård och omsorg om äldre,metod_indikatorer_och_datakallor,8,22,874
R2009_S006_C006,R2009_S006,R2009,2009,6,Öppna jämförelser 2009 – vård och omsorg om äldre,metod_indikatorer_och_datakallor,8,22,150
R2009_S007_C001,R2009_S007,R2009,2009,1,Bakgrundsmått,brukarperspektiv_och_kvalitet,23,24,536
R2009_S008_C001,R2009_S008,R2009,2009,1,Jämförelser mellan kommuner,ovrigt,25,25,186
R2009_S009_C001,R2009_S009,R2009,2009,1,RESULTATINDIKATORER,metod_indikatorer_och_datakallor,26,27,391
R2009_S010_C001,R2009_S010,R2009,2009,1,Social omsorg och service,ovrigt,28,28,260
R2009_S011_C001,R2009_S011,R2009,2009,1,2. Brukarmedverkan i individuell plan,ovrigt,29,30,366
R2009_S012_C001,R2009_S012,R2009,2009,1,Särskilt boende,omsorgsinsatser_och_boende,31,31,363
R2009_S013_C001,R2009_S013,R2009,2009,1,3. Brukarnas omdöme om särskilt boende som helhet,omsorgsinsatser_och_boende,32,33,361
R2009_S014_C001,R2009_S014,R2009,2009,1,4. Brukarnas omdöme om maten inom särskilt boende,omsorgsinsatser_och_boende,34,35,367
R2009_S015_C001,R2009_S015,R2009,2009,1,5. Brukarnas omdöme om social samvaro och,brukarperspektiv_och_kvalitet,36,37,358
R2009_S016_C001,R2009_S016,R2009,2009,1,aktiviteter inom särskilt boende 6. Brukarnas omdöme om informationen inom särskilt boende,omsorgsinsatser_och_boende,38,39,336
R2009_S017_C001,R2009_S017,R2009,2009,1,7. väntetid till särskilt boende,omsorgsinsatser_och_boende,40,40,245
R2009_S018_C001,R2009_S018,R2009,2009,1,Ordinärt boende,omsorgsinsatser_och_boende,41,42,367
R2009_S019_C001,R2009_S019,R2009,2009,1,9. Brukarnas omdöme om maten från hemtjänsten,omsorgsinsatser_och_boende,43,44,373
R2009_S020_C001,R2009_S020,R2009,2009,1,1 0. Brukarnas omdöme om social samvaro och aktiviteter inom hemtjänsten,omsorgsinsatser_och_boende,45,47,594
R2009_S021_C001,R2009_S021,R2009,2009,1,11. Brukarnas omdöme om informationen från hemtjänsten,omsorgsinsatser_och_boende,48,48,68
R2009_S022_C001,R2009_S022,R2009,2009,1,12. personalkontinuitet inom hemtjänsten,omsorgsinsatser_och_boende,49,49,330
R2009_S023_C001,R2009_S023,R2009,2009,1,Förebyggande insatser,ovrigt,50,54,888
R2009_S023_C002,R2009_S023,R2009,2009,2,Förebyggande insatser,ovrigt,50,54,519
R2009_S024_C001,R2009_S024,R2009,2009,1,Samtidig förskrivning av tio eller fler läkemedel,lakemedel_och_patientsakerhet,55,57,835
R2009_S025_C001,R2009_S025,R2009,2009,1,15. s amtidig förskrivning av tre eller fler psykofarmaka,ovrigt,58,59,431
R2009_S026_C001,R2009_S026,R2009,2009,1,16 . Förskrivning av riskfyllda läkemedelskombinationer,lakemedel_och_patientsakerhet,60,61,400
R2009_S027_C001,R2009_S027,R2009,2009,1,Medicinskt stöd i äldreomsorgen,ovrigt,62,62,325
R2009_S028_C001,R2009_S028,R2009,2009,1,17. oplanerade inläggningar på sjukhus,ovrigt,63,64,344
R2009_S029_C001,R2009_S029,R2009,2009,1,18 . hälsotillstånd tre månader efter stroke,jamlikhet_och_minoritetsperspektiv,65,67,691
R2009_S030_C001,R2009_S030,R2009,2009,1,19 . Funktionsförmåga tre månader efter stroke,jamlikhet_och_minoritetsperspektiv,68,69,391
R2009_S031_C001,R2009_S031,R2009,2009,1,20. andel nöjda med stödet från kommunen eller,brukarperspektiv_och_kvalitet,70,71,343
R2009_S032_C001,R2009_S032,R2009,2009,1,Avlidna på sjukhus,ovrigt,72,73,457
R2009_S033_C001,R2009_S033,R2009,2009,1,21. Informerande samtal med döende,ovrigt,74,74,278
R2009_S034_C001,R2009_S034,R2009,2009,1,22. smärtskattning sista levnadsveckan,ovrigt,75,75,282
R2009_S035_C001,R2009_S035,R2009,2009,1,23. någon närvarande i dödsögonblicket,ovrigt,76,76,245
R2009_S036_C001,R2009_S036,R2009,2009,1,24. eftersamtal med närstående,ovrigt,77,77,256
R2009_S037_C001,R2009_S037,R2009,2009,1,25. a vlidna på sjukhus,ovrigt,78,80,489
R2009_S038_C001,R2009_S038,R2009,2009,1,Kostnader,personal_kompetens_och_resurser,81,81,327
R2009_S039_C001,R2009_S039,R2009,2009,1,26. a vvikelse från standardkostnad,ovrigt,82,83,414
R2009_S040_C001,R2009_S040,R2009,2009,1,Personalens utbildningsnivå,jamlikhet_och_minoritetsperspektiv,84,85,370
R2009_S041_C001,R2009_S041,R2009,2009,1,28. personal med eftergymnasial vård- och omsorgsutbildning,personal_kompetens_och_resurser,86,87,244
R2009_S042_C001,R2009_S042,R2009,2009,1,BAKgRUNDSMå TT,ovrigt,88,89,480
R2009_S043_C001,R2009_S043,R2009,2009,1,Omfattning av äldreomsorg,ovrigt,90,91,444
R2009_S044_C001,R2009_S044,R2009,2009,1,6. att mäta eFFeKtivitet och proDuKtivitet inom vårD och omsorg om älDre,brukarperspektiv_och_kvalitet,92,101,867
R2009_S044_C002,R2009_S044,R2009,2009,2,6. att mäta eFFeKtivitet och proDuKtivitet inom vårD och omsorg om älDre,brukarperspektiv_och_kvalitet,92,101,888
R2009_S044_C003,R2009_S044,R2009,2009,3,6. att mäta eFFeKtivitet och proDuKtivitet inom vårD och omsorg om älDre,brukarperspektiv_och_kvalitet,92,101,864
R2009_S044_C004,R2009_S044,R2009,2009,4,6. att mäta eFFeKtivitet och proDuKtivitet inom vårD och omsorg om älDre,brukarperspektiv_och_kvalitet,92,101,178
R2009_S045_C001,R2009_S045,R2009,2009,1,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,671
R2009_S045_C002,R2009_S045,R2009,2009,2,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,384
R2009_S045_C003,R2009_S045,R2009,2009,3,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,383
R2009_S045_C004,R2009_S045,R2009,2009,4,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,307
R2009_S045_C005,R2009_S045,R2009,2009,5,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,583
R2009_S045_C006,R2009_S045,R2009,2009,6,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,866
R2009_S045_C007,R2009_S045,R2009,2009,7,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,866
R2009_S045_C008,R2009_S045,R2009,2009,8,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,862
R2009_S045_C009,R2009_S045,R2009,2009,9,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,862
R2009_S045_C010,R2009_S045,R2009,2009,10,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,864
R2009_S045_C011,R2009_S045,R2009,2009,11,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,850
R2009_S045_C012,R2009_S045,R2009,2009,12,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,862
R2009_S045_C013,R2009_S045,R2009,2009,13,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,864
R2009_S045_C014,R2009_S045,R2009,2009,14,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,856
R2009_S045_C015,R2009_S045,R2009,2009,15,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,856
R2009_S045_C016,R2009_S045,R2009,2009,16,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,864
R2009_S045_C017,R2009_S045,R2009,2009,17,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,855
R2009_S045_C018,R2009_S045,R2009,2009,18,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,865
R2009_S045_C019,R2009_S045,R2009,2009,19,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,866
R2009_S045_C020,R2009_S045,R2009,2009,20,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,852
R2009_S045_C021,R2009_S045,R2009,2009,21,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,862
R2009_S045_C022,R2009_S045,R2009,2009,22,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,864
R2009_S045_C023,R2009_S045,R2009,2009,23,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,858
R2009_S045_C024,R2009_S045,R2009,2009,24,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,862
R2009_S045_C025,R2009_S045,R2009,2009,25,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,860
R2009_S045_C026,R2009_S045,R2009,2009,26,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,860
R2009_S045_C027,R2009_S045,R2009,2009,27,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,862
R2009_S045_C028,R2009_S045,R2009,2009,28,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,864
R2009_S045_C029,R2009_S045,R2009,2009,29,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,858
R2009_S045_C030,R2009_S045,R2009,2009,30,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,867
R2009_S045_C031,R2009_S045,R2009,2009,31,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,905
R2009_S045_C032,R2009_S045,R2009,2009,32,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,932
R2009_S045_C033,R2009_S045,R2009,2009,33,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,942
R2009_S045_C034,R2009_S045,R2009,2009,34,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,931
R2009_S045_C035,R2009_S045,R2009,2009,35,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,931
R2009_S045_C036,R2009_S045,R2009,2009,36,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,942
R2009_S045_C037,R2009_S045,R2009,2009,37,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,931
R2009_S045_C038,R2009_S045,R2009,2009,38,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,941
R2009_S045_C039,R2009_S045,R2009,2009,39,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,923
R2009_S045_C040,R2009_S045,R2009,2009,40,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,937
R2009_S045_C041,R2009_S045,R2009,2009,41,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,928
R2009_S045_C042,R2009_S045,R2009,2009,42,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,936
R2009_S045_C043,R2009_S045,R2009,2009,43,"personalkontinuitet hade en kommun med i snitt 22 olika personer. Brukarna har angivit ett NKI (Nöjd Kund Index) på 70 för särskilt boende som hel- het, och 73 för hemtjänsten som helhet. NKI är ett värde mellan 0 och 100, där",omsorgsinsatser_och_boende,102,166,937
