report_id,year,heading_index,heading,source,printed_page,estimated_pdf_page,toc_pdf_page,theme
R2019,2019,55,"lands län – 81,5 år. För kvinnorna är medellivslängden kortast i Västernorr- lands län – 82,8 år. Högst medellivslängd för kvinnor finns i Kronobergs län – 84,8 år.",toc,13,15,15,demografi_och_aktuell_utveckling
R2019,2019,56,Befolkningsframskrivning andel kvinnor och män 80 år eller äldre i befolkningen 2018 till 2050. Figur 4. Andel personer 80 år eller äldre i befolkningen,toc,15,17,17,demografi_och_aktuell_utveckling
R2019,2019,57,Äldre och alkohol,toc,18,20,7,psykisk_halsa_ensamhet_alkohol
R2019,2019,58,Äldres psykiska hälsa,toc,19,21,7,psykisk_halsa_ensamhet_alkohol
R2019,2019,59,E-hälsa och välfärdsteknik i äldreomsorgen,toc,32,34,7,digitalisering_och_valfardsteknik
R2019,2019,60,Hjälpmedlen underlättar vardagen,toc,40,42,7,ovrigt
R2019,2019,61,Sammanfattande iakttagelser,toc,41,43,7,jamlikhet_och_minoritetsperspektiv
R2019,2019,62,Kostnader för vård och omsorg om äldre,toc,43,45,7,personal_kompetens_och_resurser
R2019,2019,63,Resurser för vård och omsorg,toc,43,45,7,personal_kompetens_och_resurser
R2019,2019,64,Personalen i äldreomsorgen – utmaningar och möjligheter,toc,46,48,7,jamlikhet_och_minoritetsperspektiv
R2019,2019,65,Kompetensförsörjningen i hälso- och sjukvården,toc,50,52,7,kommunal_halso_och_sjukvard
R2019,2019,66,Informell omsorg/närståendes omsorg,toc,52,54,7,ovrigt
R2019,2019,67,"boende.1 Om behoven inom åldersgruppen fortsätter vara desamma, och tillgänglig- heten till insatser oförändrad, innebär det att cirka 291 000 personer kan för- väntas ha insatser enligt SoL 2030, vilket motsvarar en ökning med cirka",toc,53,55,17,ovrigt
R2019,2019,68,Sammanfattande iakttagelser,toc,55,57,7,jamlikhet_och_minoritetsperspektiv
R2019,2019,69,Fler äldre drabbas av kroniska sjukdomar,toc,57,59,7,ovrigt
R2019,2019,70,Kunskapsbaserad vård och omsorg,toc,57,59,7,ovrigt
R2019,2019,71,"Riskförebyggande åtgärder inom områdena undernäring, nedsatt munhälsa, trycksår och fall",toc,58,60,7,lakemedel_och_patientsakerhet
R2019,2019,72,Att förebygga och behandla undernäring,toc,59,61,7,lakemedel_och_patientsakerhet
R2019,2019,73,Fallförebyggande insatser för äldre,toc,61,63,7,lakemedel_och_patientsakerhet
R2019,2019,74,identifierade riskområden. För särskilt boende var motsvarande siffra,toc,61,63,10,omsorgsinsatser_och_boende
R2019,2019,75,Förebygga trycksår – en vinst för alla,toc,64,66,7,lakemedel_och_patientsakerhet
R2019,2019,76,Nationella riktlinjer betonar vikten av stöd till riskgrupper,toc,67,69,7,ovrigt
R2019,2019,77,Sammanfattande iakttagelser,toc,68,70,8,jamlikhet_och_minoritetsperspektiv
R2019,2019,78,Webbutbildning om palliativ vård,toc,68,70,7,kommunal_halso_och_sjukvard
R2019,2019,79,Äldre förskrivs färre olämpliga läkemedel,toc,69,71,8,lakemedel_och_patientsakerhet
R2019,2019,80,Säker vård och omsorg,toc,69,71,8,ovrigt
R2019,2019,81,Läkemedelsrelaterade skador,toc,71,73,8,lakemedel_och_patientsakerhet
R2019,2019,82,Uppskattning av kostnaderna för läkemedelsorsakad sjuklighet hos äldre,toc,72,74,8,lakemedel_och_patientsakerhet
R2019,2019,83,Nationell handlingsplan för ökad patientsäkerhet,toc,73,75,8,lakemedel_och_patientsakerhet
R2019,2019,84,Vårdskador förekommer mer hos äldre,toc,74,76,8,lakemedel_och_patientsakerhet
R2019,2019,85,Klagomål och anmälningar inom vården och omsorgen om äldre,toc,77,79,8,ovrigt
R2019,2019,86,opererades för grå starr ökat till cirka 63 000 personer [7]. Även i gruppen,toc,80,82,17,ovrigt
R2019,2019,87,Samverkan för äldres välbefinnande,toc,81,83,8,sammanhallen_vard_och_samverkan
R2019,2019,88,Ökad andel kommuner har beredskap för höga temperaturer,toc,83,85,8,ovrigt
R2019,2019,89,Sammanfattande iakttagelser,toc,84,86,8,jamlikhet_och_minoritetsperspektiv
R2019,2019,90,Jämlik vård och omsorg,toc,86,88,8,jamlikhet_och_minoritetsperspektiv
R2019,2019,91,Många som får tandvårdsstöd är äldre,toc,86,88,8,munhalsa_och_tandvard
R2019,2019,92,Kommunal hälso- och sjukvård,toc,87,89,8,kommunal_halso_och_sjukvard
R2019,2019,93,Äldre med intellektuella funktionsnedsättningar,toc,91,93,8,ovrigt
R2019,2019,94,Nationella minoriteter – språk och kultur i äldreomsorg,toc,94,96,8,jamlikhet_och_minoritetsperspektiv
R2019,2019,95,Sammanfattande iakttagelser,toc,94,96,8,jamlikhet_och_minoritetsperspektiv
R2019,2019,96,Socialtjänstinsatserna till äldre personer minskar,toc,96,98,8,omsorgsinsatser_och_boende
R2019,2019,97,Tillgänglig vård och omsorg,toc,96,98,8,ovrigt
R2019,2019,98,Boendesituation för äldre,toc,97,99,8,ovrigt
R2019,2019,99,Antal personer per 100 000 invånare Skador lår/höft 17 300 3 700 16 000 3,toc,100,102,17,ovrigt
R2019,2019,100,En tillgänglig miljö,toc,101,103,8,ovrigt
R2019,2019,101,Sammanfattande iakttagelser,toc,103,105,8,jamlikhet_och_minoritetsperspektiv
R2020,2020,1,"miljarder människor mellan 2000 och 2017, vilket motsvarar en ökning om 1,1 procent per år [4]. Världens befolkning blir samtidigt allt äldre och ande- len personer som är över 65 år uppgick 2018 till 9 procent, en ökning med",toc,4,6,13,demografi_och_aktuell_utveckling
R2020,2020,2,Aktuell utveckling,xlsx_heading_search,,7,,demografi_och_aktuell_utveckling
R2020,2020,3,Äldre förskrivs färre olämpliga läkemedel,xlsx_heading_search,,7,,lakemedel_och_patientsakerhet
R2020,2020,4,Äldres ekonomiska situation,xlsx_heading_search,,7,,ovrigt
R2020,2020,5,Alkohol och äldre,xlsx_heading_search,,7,,psykisk_halsa_ensamhet_alkohol
R2020,2020,6,En nationell strategi för demenssjukdom,xlsx_heading_search,,7,,ovrigt
R2020,2020,7,Fallförebyggande insatser för äldre,xlsx_heading_search,,7,,lakemedel_och_patientsakerhet
R2020,2020,8,Hälsosamma matvanor är viktigt högt upp i åldrarna,xlsx_heading_search,,7,,brukarperspektiv_och_kvalitet
R2020,2020,9,Kostnader för vården och omsorgen om äldre,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2020,2020,10,Kunskapsbaserad vård och omsorg,xlsx_heading_search,,7,,ovrigt
R2020,2020,11,Många äldre känner sig ensamma,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2020,2020,12,Nedsatt psykisk hälsa,xlsx_heading_search,,7,,psykisk_halsa_ensamhet_alkohol
R2020,2020,13,Personalen i äldreomsorgen,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2020,2020,14,Personalen i vården och omsorgen av äldre – utmaningar och möjligheter,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2020,2020,15,Psykiatrisk vård,xlsx_heading_search,,7,,ovrigt
R2020,2020,16,Resurser för vård och omsorg,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2020,2020,17,"Riskförebyggande åtgärder inom områdena undernäring, nedsatt munhälsa, trycksår och fall",xlsx_heading_search,,7,,lakemedel_och_patientsakerhet
R2020,2020,18,Säker vård och omsorg,xlsx_heading_search,,7,,ovrigt
R2020,2020,19,Sammanfattande iakttagelser,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2020,2020,20,Samordning och tvärsektoriell samverkan genom Nationella vårdkompetensrådet,xlsx_heading_search,,7,,sammanhallen_vard_och_samverkan
R2020,2020,21,Stora utmaningar för vården och omsorgen,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2020,2020,22,Strokevården blir bättre men behöver fokusera mer på de äldre,xlsx_heading_search,,7,,ovrigt
R2020,2020,23,Vaccinationstäckningen bland äldre skulle kunna bli bättre,xlsx_heading_search,,7,,ovrigt
R2020,2020,24,Vården och omsorgen om äldre står inför stora utmaningar,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2020,2020,25,Viktigt att följa utvecklingen vad gäller anhörigas omsorg,xlsx_heading_search,,7,,ovrigt
R2020,2020,26,Agera för säker vård,xlsx_heading_search,,8,,ovrigt
R2020,2020,27,Äldre fortsätter vänta länge på landets akutmottagningar,xlsx_heading_search,,8,,kommunal_halso_och_sjukvard
R2020,2020,28,Äldre med hiv,xlsx_heading_search,,8,,ovrigt
R2020,2020,29,Bra boendeplanering allt viktigare,xlsx_heading_search,,8,,ovrigt
R2020,2020,30,E-hälsa och välfärdsteknik i äldreomsorgen,xlsx_heading_search,,8,,digitalisering_och_valfardsteknik
R2020,2020,31,Internationellt och nationellt arbete inom patientsäkerhetsområdet,xlsx_heading_search,,8,,lakemedel_och_patientsakerhet
R2020,2020,32,Jämlik vård och omsorg,xlsx_heading_search,,8,,jamlikhet_och_minoritetsperspektiv
R2020,2020,33,Klagomål och anmälningar inom vården och omsorgen om äldre,xlsx_heading_search,,8,,ovrigt
R2020,2020,34,Kommunal hälso- och sjukvård,xlsx_heading_search,,8,,kommunal_halso_och_sjukvard
R2020,2020,35,Munhälsa hos äldre,xlsx_heading_search,,8,,munhalsa_och_tandvard
R2020,2020,36,Socialtjänstinsatserna till äldre personer,xlsx_heading_search,,8,,omsorgsinsatser_och_boende
R2020,2020,37,Strategisk plan för omställning mot en god och nära vård,xlsx_heading_search,,8,,ovrigt
R2020,2020,38,Tillgänglig vård och omsorg,xlsx_heading_search,,8,,ovrigt
R2020,2020,39,Tillsyn visar att vården och omsorgen inte är tillräckligt samordnad,xlsx_heading_search,,8,,sammanhallen_vard_och_samverkan
R2020,2020,40,Sammanfattning,toc,7,9,7,jamlikhet_och_minoritetsperspektiv
R2020,2020,41,Agenda 2030,toc,9,11,7,ovrigt
R2020,2020,42,fortsatt långsam.,toc,9,11,11,ovrigt
R2020,2020,43,God vård och omsorg,toc,9,11,7,ovrigt
R2020,2020,44,Inledning,toc,9,11,7,ovrigt
R2020,2020,45,Rapportens upplägg,toc,9,11,7,ovrigt
R2020,2020,46,Datakällor,toc,10,12,7,metod_indikatorer_och_datakallor
R2020,2020,47,rar än i kommuner med längre förväntad medellivslängd. Den förväntade me- dellivslängden kommer också att påverka när variationer i generationskullar,toc,10,12,16,demografi_och_aktuell_utveckling
R2020,2020,48,Aktuell utveckling,toc,11,13,7,demografi_och_aktuell_utveckling
R2020,2020,49,Sammanfattande iakttagelser,toc,11,13,7,jamlikhet_och_minoritetsperspektiv
R2020,2020,50,"särskilt boende. Data förvaltas av det nationella kvalitetsregistret Senior alert, Region Jönköpings län.",toc,11,13,13,omsorgsinsatser_och_boende
R2020,2020,51,Vården och omsorgen om äldre står inför stora utmaningar,toc,11,13,7,jamlikhet_och_minoritetsperspektiv
R2020,2020,52,"18 600 personer 2018. År 2003 hade 5,5 procent av de som var 80 år eller äldre minst en höftprotes. Femton år senare hade andelen ökat till nästan",toc,12,14,18,ovrigt
R2020,2020,53,"längd har ökat med lite drygt 5 år och är 84,3 år, figur 1[5]. Det innebär att",toc,13,15,15,ovrigt
R2020,2020,54,2000 2005 2010 2015 Män Eftergymnasial Återstående år,toc,15,17,17,jamlikhet_och_minoritetsperspektiv
R2020,2020,55,Stora utmaningar för vården och omsorgen,toc,15,17,7,jamlikhet_och_minoritetsperspektiv
R2020,2020,56,Äldres ekonomiska situation,toc,18,20,7,ovrigt
R2020,2020,57,7 var återstående medellivslängd för personer 65 år och äldre drygt,toc,20,22,15,demografi_och_aktuell_utveckling
R2020,2020,58,Alkohol och äldre,toc,22,24,7,psykisk_halsa_ensamhet_alkohol
R2020,2020,59,Resurser för vård och omsorg,toc,25,27,7,personal_kompetens_och_resurser
R2020,2020,60,Sammanfattande iakttagelser,toc,25,27,7,jamlikhet_och_minoritetsperspektiv
R2020,2020,61,Kostnader för vården och omsorgen om äldre,toc,26,28,7,personal_kompetens_och_resurser
R2020,2020,62,Personalen i vården och omsorgen av äldre – utmaningar och möjligheter,toc,29,31,7,jamlikhet_och_minoritetsperspektiv
R2020,2020,63,Personalen i äldreomsorgen,toc,31,33,7,personal_kompetens_och_resurser
R2020,2020,64,Samordning och tvärsektoriell samverkan genom Nationella vårdkompetensrådet,toc,35,37,7,sammanhallen_vard_och_samverkan
R2020,2020,65,Viktigt att följa utvecklingen vad gäller anhörigas omsorg,toc,35,37,7,ovrigt
R2020,2020,66,Kunskapsbaserad vård och omsorg,toc,38,40,7,ovrigt
R2020,2020,67,Sammanfattande iakttagelser,toc,38,40,7,jamlikhet_och_minoritetsperspektiv
R2020,2020,68,Många äldre känner sig ensamma,toc,39,41,7,jamlikhet_och_minoritetsperspektiv
R2020,2020,69,Nedsatt psykisk hälsa,toc,40,42,7,psykisk_halsa_ensamhet_alkohol
R2020,2020,70,Psykiatrisk vård,toc,42,44,7,ovrigt
R2020,2020,71,En nationell strategi för demenssjukdom,toc,53,55,7,ovrigt
R2020,2020,72,Fallförebyggande insatser för äldre,toc,54,56,7,lakemedel_och_patientsakerhet
R2020,2020,73,Vaccinationstäckningen bland äldre skulle kunna bli bättre,toc,56,58,7,ovrigt
R2020,2020,74,Strokevården blir bättre men behöver fokusera mer på de äldre,toc,57,59,7,ovrigt
R2020,2020,75,Hälsosamma matvanor är viktigt högt upp i åldrarna,toc,59,61,7,brukarperspektiv_och_kvalitet
R2020,2020,76,"Riskförebyggande åtgärder inom områdena undernäring, nedsatt munhälsa, trycksår och fall",toc,61,63,7,lakemedel_och_patientsakerhet
R2020,2020,77,Äldre förskrivs färre olämpliga läkemedel,toc,65,67,7,lakemedel_och_patientsakerhet
R2020,2020,78,"gymnasial utbildning var antalet återstående år 20,4 år för kvinnor och 18,1 år för män. Gruppen med eftergymnasial utbildning hade drygt tre års (kvin- nor) respektive knappt 3 års (män) längre återstående medellivslängd vid",toc,65,67,15,demografi_och_aktuell_utveckling
R2020,2020,79,Säker vård och omsorg,toc,65,67,7,ovrigt
R2020,2020,80,Sammanfattande iakttagelser,toc,65,67,7,jamlikhet_och_minoritetsperspektiv
R2020,2020,81,"skillnaden mellan mäns och kvinnors medellivslängd har minskat från 6,2 år 1978–1979 till 3,5 år 2018.",toc,65,67,15,demografi_och_aktuell_utveckling
R2020,2020,82,Agera för säker vård,toc,68,70,8,ovrigt
R2020,2020,83,Internationellt och nationellt arbete inom patientsäkerhetsområdet,toc,69,71,8,lakemedel_och_patientsakerhet
R2020,2020,84,Klagomål och anmälningar inom vården och omsorgen om äldre,toc,74,76,8,ovrigt
R2020,2020,85,Tillsyn visar att vården och omsorgen inte är tillräckligt samordnad,toc,77,79,8,sammanhallen_vard_och_samverkan
R2020,2020,86,Jämlik vård och omsorg,toc,78,80,8,jamlikhet_och_minoritetsperspektiv
R2020,2020,87,Sammanfattande iakttagelser,toc,78,80,8,jamlikhet_och_minoritetsperspektiv
R2020,2020,88,Munhälsa hos äldre,toc,79,81,8,munhalsa_och_tandvard
R2020,2020,89,Kommunal hälso- och sjukvård,toc,85,87,8,kommunal_halso_och_sjukvard
R2020,2020,90,Äldre fortsätter vänta länge på landets akutmottagningar,toc,92,94,8,kommunal_halso_och_sjukvard
R2020,2020,91,Äldre med hiv,toc,94,96,8,ovrigt
R2020,2020,92,Sammanfattande iakttagelser,toc,97,99,8,jamlikhet_och_minoritetsperspektiv
R2020,2020,93,Strategisk plan för omställning mot en god och nära vård,toc,97,99,8,ovrigt
R2020,2020,94,Tillgänglig vård och omsorg,toc,97,99,8,ovrigt
R2020,2020,95,E-hälsa och välfärdsteknik i äldreomsorgen,toc,98,100,8,digitalisering_och_valfardsteknik
R2020,2020,96,Socialtjänstinsatserna till äldre personer,toc,102,104,8,omsorgsinsatser_och_boende
R2020,2020,97,Bra boendeplanering allt viktigare,toc,108,110,8,ovrigt
R2021,2021,1,Aktuell utveckling,xlsx_heading_search,,7,,demografi_och_aktuell_utveckling
R2021,2021,2,Äldres användning av rutavdraget,xlsx_heading_search,,7,,ovrigt
R2021,2021,3,Alkohol och äldre,xlsx_heading_search,,7,,psykisk_halsa_ensamhet_alkohol
R2021,2021,4,Anhöriga som vårdar eller stödjer närstående äldre personer,xlsx_heading_search,,7,,ovrigt
R2021,2021,5,Klimatförändringar påverkar vården och omsorgen,xlsx_heading_search,,7,,brukarperspektiv_och_kvalitet
R2021,2021,6,Kommunal hälso- och sjukvård,xlsx_heading_search,,7,,kommunal_halso_och_sjukvard
R2021,2021,7,Kostnader för vård och omsorg om äldre,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2021,2021,8,Krisberedskap inom socialtjänst samt kommunal hälso- och sjukvård,xlsx_heading_search,,7,,kommunal_halso_och_sjukvard
R2021,2021,9,Kunskapsbaserad vård och omsorg,xlsx_heading_search,,7,,ovrigt
R2021,2021,10,Kvaliteten vid läkemedelsbehandling fortsätter att förbättras,xlsx_heading_search,,7,,brukarperspektiv_och_kvalitet
R2021,2021,11,Medellivslängden ökar ojämnt,xlsx_heading_search,,7,,demografi_och_aktuell_utveckling
R2021,2021,12,Nationella riktlinjer – ett stöd i arbetet,xlsx_heading_search,,7,,ovrigt
R2021,2021,13,Personal inom vård och omsorg för äldre – utmaningar och möjligheter,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2021,2021,14,Resurser för vård och omsorg,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2021,2021,15,Säker vård och omsorg,xlsx_heading_search,,7,,ovrigt
R2021,2021,16,Sammanfattande iakttagelser,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2021,2021,17,Stärkt brandskydd för särskilt riskutsatta individer,xlsx_heading_search,,7,,ovrigt
R2021,2021,18,Utbrottet av covid-19,xlsx_heading_search,,7,,ovrigt
R2021,2021,19,Väntetiderna ökade mer för personer 70 år och äldre,xlsx_heading_search,,7,,ovrigt
R2021,2021,20,Äldres upplevelse av trygghet med hemtjänst och på särskilda boenden,xlsx_heading_search,,8,,omsorgsinsatser_och_boende
R2021,2021,21,Allmänhetens förtroende för äldreomsorgen,xlsx_heading_search,,8,,jamlikhet_och_minoritetsperspektiv
R2021,2021,22,Allt fler äldre uppkopplade under 2020,xlsx_heading_search,,8,,ovrigt
R2021,2021,23,Boendesituationen för äldre,xlsx_heading_search,,8,,ovrigt
R2021,2021,24,Brister i bemanning och kompetens,xlsx_heading_search,,8,,jamlikhet_och_minoritetsperspektiv
R2021,2021,25,E-hälsa och välfärdsteknik i äldreomsorgen,xlsx_heading_search,,8,,digitalisering_och_valfardsteknik
R2021,2021,26,Förekomst av vårdskador,xlsx_heading_search,,8,,lakemedel_och_patientsakerhet
R2021,2021,27,Jämlik vård och omsorg,xlsx_heading_search,,8,,jamlikhet_och_minoritetsperspektiv
R2021,2021,28,Klagomål och anmälningar inom äldrevård och äldreomsorg,xlsx_heading_search,,8,,ovrigt
R2021,2021,29,Läkemedelsanvändning hos äldre som intensivvårdades eller avled till följd av covid-19,xlsx_heading_search,,8,,lakemedel_och_patientsakerhet
R2021,2021,30,Munhälsa hos äldre,xlsx_heading_search,,8,,munhalsa_och_tandvard
R2021,2021,31,Palliativ vård,xlsx_heading_search,,8,,kommunal_halso_och_sjukvard
R2021,2021,32,Pandemins påverkan på hemtjänst och särskilt boende för äldre,xlsx_heading_search,,8,,omsorgsinsatser_och_boende
R2021,2021,33,Patientsäkerhet,xlsx_heading_search,,8,,lakemedel_och_patientsakerhet
R2021,2021,34,Patientsäkerhet och arbetsmiljö hänger ihop,xlsx_heading_search,,8,,lakemedel_och_patientsakerhet
R2021,2021,35,"Riskförebyggande åtgärder mot nedsatt munhälsa, undernäring, fall och trycksår",xlsx_heading_search,,8,,lakemedel_och_patientsakerhet
R2021,2021,36,Särskilt boende,xlsx_heading_search,,8,,omsorgsinsatser_och_boende
R2021,2021,37,Socialtjänstinsatser för äldre personer,xlsx_heading_search,,8,,omsorgsinsatser_och_boende
R2021,2021,38,Stöd till personer med demenssjukdom och deras anhöriga,xlsx_heading_search,,8,,ovrigt
R2021,2021,39,Tillgänglig vård och omsorg,xlsx_heading_search,,8,,ovrigt
R2021,2021,40,Urfolk och demens i Norden,xlsx_heading_search,,8,,ovrigt
R2021,2021,41,Utveckling av e-hälsa och välfärdsteknik i kommunerna,xlsx_heading_search,,8,,digitalisering_och_valfardsteknik
R2021,2021,42,Var fjärde sjukhusvistelse bland de mest sjuka äldre följs av en ny inskrivning inom kort,xlsx_heading_search,,8,,ovrigt
R2021,2021,43,Vård av äldre med psykisk sjukdom,xlsx_heading_search,,8,,psykisk_halsa_ensamhet_alkohol
R2021,2021,44,Ansträngt läge för såväl hälso- och sjukvård som äldreomsorg,toc,7,9,7,kommunal_halso_och_sjukvard
R2021,2021,45,Sammanfattning,toc,7,9,7,jamlikhet_och_minoritetsperspektiv
R2021,2021,46,Färre har fått socialtjänstinsatser,toc,8,10,7,omsorgsinsatser_och_boende
R2021,2021,47,Ordinärt boende,xlsx_heading_search,,10,,omsorgsinsatser_och_boende
R2021,2021,48,Behov av samverkan och samordning kvarstår,toc,9,11,7,sammanhallen_vard_och_samverkan
R2021,2021,49,Högt deltagande i utbildningar inom vårdhygien,toc,9,11,7,lakemedel_och_patientsakerhet
R2021,2021,50,Ökad användning av digital teknik i kommunerna,toc,9,11,7,digitalisering_och_valfardsteknik
R2021,2021,51,Agenda 2030,toc,11,13,7,ovrigt
R2021,2021,52,God vård och omsorg,toc,11,13,7,ovrigt
R2021,2021,53,Inledning,toc,11,13,7,ovrigt
R2021,2021,54,Rapportens upplägg,toc,11,13,7,ovrigt
R2021,2021,55,Datakällor,toc,12,14,7,metod_indikatorer_och_datakallor
R2021,2021,56,Aktuell utveckling,toc,13,15,7,demografi_och_aktuell_utveckling
R2021,2021,57,Sammanfattande iakttagelser,toc,13,15,7,jamlikhet_och_minoritetsperspektiv
R2021,2021,58,Sarah- och lex Maria-anmälningar.,toc,13,15,15,ovrigt
R2021,2021,59,Utbrottet av covid-19,toc,13,15,7,ovrigt
R2021,2021,60,3 Av dessa hade 93 procent (10 185 av 10 619) laboratoriebekräftad covid-19 enligt Folkhälsomyndighetens databas över smittade.,toc,15,17,17,ovrigt
R2021,2021,61,Väntetiderna ökade mer för personer 70 år och äldre,toc,19,21,7,ovrigt
R2021,2021,62,Krisberedskap inom socialtjänst samt kommunal hälso- och sjukvård,toc,20,22,7,kommunal_halso_och_sjukvard
R2021,2021,63,Klimatförändringar påverkar vården och omsorgen,toc,22,24,7,brukarperspektiv_och_kvalitet
R2021,2021,64,Medellivslängden ökar ojämnt,toc,22,24,7,demografi_och_aktuell_utveckling
R2021,2021,65,Äldres användning av rutavdraget,toc,23,25,7,ovrigt
R2021,2021,66,Stärkt brandskydd för särskilt riskutsatta individer,toc,23,25,7,ovrigt
R2021,2021,67,Alkohol och äldre,toc,24,26,7,psykisk_halsa_ensamhet_alkohol
R2021,2021,68,70 år och äldre som hade bekräftats smittade den 1 februari 2021 fanns,toc,27,29,16,ovrigt
R2021,2021,69,"Av de personer i gruppen 70 år och äldre som avlidit i covid-19 enligt döds- orsaksintyg inkomna den 31 januari 2021 bodde 50 procent på SÄBO, och",toc,28,30,17,omsorgsinsatser_och_boende
R2021,2021,70,Kostnader för vård och omsorg om äldre,toc,31,33,7,personal_kompetens_och_resurser
R2021,2021,71,Resurser för vård och omsorg,toc,31,33,7,personal_kompetens_och_resurser
R2021,2021,72,Sammanfattande iakttagelser,toc,31,33,7,jamlikhet_och_minoritetsperspektiv
R2021,2021,73,Personal inom vård och omsorg för äldre – utmaningar och möjligheter,toc,35,37,7,jamlikhet_och_minoritetsperspektiv
R2021,2021,74,Kommunal hälso- och sjukvård,toc,37,39,7,kommunal_halso_och_sjukvard
R2021,2021,75,Kunskapsbaserad vård och omsorg,toc,41,43,7,ovrigt
R2021,2021,76,Sammanfattande iakttagelser,toc,41,43,7,jamlikhet_och_minoritetsperspektiv
R2021,2021,77,Nationella riktlinjer ‒ ett stöd i arbetet,toc,42,44,7,ovrigt
R2021,2021,78,Anhöriga som vårdar eller stödjer närstående äldre personer,toc,46,48,7,ovrigt
R2021,2021,79,Säker vård och omsorg,toc,48,50,7,ovrigt
R2021,2021,80,Sammanfattande iakttagelser,toc,48,50,7,jamlikhet_och_minoritetsperspektiv
R2021,2021,81,Kvaliteten vid läkemedelsbehandling fortsätter att förbättras,toc,49,51,7,brukarperspektiv_och_kvalitet
R2021,2021,82,Läkemedelsanvändning hos äldre som intensivvårdades eller avled till följd av covid-19,toc,52,54,8,lakemedel_och_patientsakerhet
R2021,2021,83,Var fjärde sjukhusvistelse bland de mest sjuka äldre följs av en ny inskrivning inom kort,toc,52,54,8,ovrigt
R2021,2021,84,Patientsäkerhet,toc,53,55,8,lakemedel_och_patientsakerhet
R2021,2021,85,Förekomst av vårdskador,toc,54,56,8,lakemedel_och_patientsakerhet
R2021,2021,86,"Riskförebyggande åtgärder mot nedsatt munhälsa, undernäring, fall och trycksår",toc,58,60,8,lakemedel_och_patientsakerhet
R2021,2021,87,Klagomål och anmälningar inom äldrevård och äldreomsorg,toc,59,61,8,ovrigt
R2021,2021,88,Brister i bemanning och kompetens,toc,62,64,8,jamlikhet_och_minoritetsperspektiv
R2021,2021,89,Patientsäkerhet och arbetsmiljö hänger ihop,toc,68,70,8,lakemedel_och_patientsakerhet
R2021,2021,90,"år och äldre som väntat mer än 90 dagar på första besök med 9 procenten- heter, medan ökningen för patienter under 70 år var 3 procentenheter. För op- erationer och andra åtgärder var ökningen 16 procentenheter för personer",toc,70,72,9,ovrigt
R2021,2021,91,Jämlik vård och omsorg,toc,70,72,8,jamlikhet_och_minoritetsperspektiv
R2021,2021,92,mellan augusti 2019 och augusti 2020 ökade andelen personer i gruppen,toc,70,72,9,ovrigt
R2021,2021,93,Sammanfattande iakttagelser,toc,70,72,8,jamlikhet_och_minoritetsperspektiv
R2021,2021,94,Munhälsa hos äldre,toc,71,73,8,munhalsa_och_tandvard
R2021,2021,95,Vård av äldre med psykisk sjukdom,toc,75,77,8,psykisk_halsa_ensamhet_alkohol
R2021,2021,96,Palliativ vård,toc,82,84,8,kommunal_halso_och_sjukvard
R2021,2021,97,Stöd till personer med demenssjukdom och deras anhöriga,toc,89,91,8,ovrigt
R2021,2021,98,Urfolk och demens i Norden,toc,90,92,8,ovrigt
R2021,2021,99,Sammanfattande iakttagelser,toc,92,94,8,jamlikhet_och_minoritetsperspektiv
R2021,2021,100,Tillgänglig vård och omsorg,toc,92,94,8,ovrigt
R2021,2021,101,Allmänhetens förtroende för äldreomsorgen,toc,93,95,8,jamlikhet_och_minoritetsperspektiv
R2021,2021,102,Äldres upplevelse av trygghet med hemtjänst och på särskilda boenden,toc,94,96,8,omsorgsinsatser_och_boende
R2021,2021,103,Socialtjänstinsatser för äldre personer,toc,94,96,8,omsorgsinsatser_och_boende
R2021,2021,104,Pandemins påverkan på hemtjänst och särskilt boende för äldre,toc,103,105,8,omsorgsinsatser_och_boende
R2021,2021,105,Boendesituationen för äldre,toc,110,112,8,ovrigt
R2021,2021,106,E-hälsa och välfärdsteknik i äldreomsorgen,toc,112,114,8,digitalisering_och_valfardsteknik
R2021,2021,107,Utveckling av e-hälsa och välfärdsteknik i kommunerna,toc,113,115,8,digitalisering_och_valfardsteknik
R2021,2021,108,Allt fler äldre uppkopplade under 2020,toc,114,116,8,ovrigt
R2022,2022,1,Aktuell utveckling,xlsx_heading_search,,7,,demografi_och_aktuell_utveckling
R2022,2022,2,Covid-19-pandemin,xlsx_heading_search,,7,,ovrigt
R2022,2022,3,Demografi,xlsx_heading_search,,7,,demografi_och_aktuell_utveckling
